132.0,65.0,205.0,95.0,85.42640687119281
132.0,65.0,205.0,124.0,114.4264068711928
132.0,65.0,205.0,148.0,138.4264068711929
132.0,65.0,205.0,175.0,165.42640687119308
132.0,65.0,205.0,201.0,191.42640687119308
132.0,65.0,205.0,227.0,217.4264068711931
132.0,65.0,445.0,95.0,325.4264068711928
132.0,65.0,445.0,124.0,337.4386001800126
132.0,65.0,445.0,148.0,347.37972567696715
132.0,65.0,445.0,175.0,369.33304448274157
132.0,65.0,445.0,201.0,395.01428534987394
132.0,65.0,445.0,227.0,389.4751801064735
132.0,65.0,3.0,125.0,153.85281374238573
132.0,65.0,140.0,110.0,48.31370849898477
132.0,65.0,168.0,84.0,43.870057685088796
132.0,65.0,480.0,237.0,428.61731573020444
132.0,65.0,512.0,210.0,483.03152929257755
132.0,65.0,325.0,72.0,195.89949493661166
132.0,65.0,305.0,161.0,212.7645019878173
132.0,186.0,132.0,253.0,67.0
132.0,186.0,629.0,19.0,618.8944443027285
132.0,186.0,629.0,300.0,567.0660171779823
132.0,186.0,122.0,161.0,29.142135623730955
132.0,186.0,529.0,161.0,525.6223663640869
132.0,186.0,205.0,95.0,170.8700576850889
132.0,186.0,205.0,124.0,199.8700576850889
132.0,186.0,205.0,148.0,197.8700576850889
132.0,186.0,205.0,175.0,170.8700576850889
132.0,186.0,205.0,201.0,144.8700576850889
132.0,186.0,205.0,227.0,119.45584412271569
132.0,186.0,445.0,95.0,410.8700576850889
132.0,186.0,445.0,124.0,422.8822509939086
132.0,186.0,445.0,148.0,402.119841047145
132.0,186.0,445.0,175.0,380.99494936611677
132.0,186.0,445.0,201.0,370.22539674441623
132.0,186.0,445.0,227.0,359.4558441227158
132.0,186.0,3.0,125.0,154.26702730475884
132.0,186.0,140.0,110.0,79.31370849898477
132.0,186.0,168.0,84.0,130.9705627484771
132.0,186.0,480.0,237.0,391.9705627484773
132.0,186.0,512.0,210.0,446.3847763108504
132.0,186.0,325.0,72.0,292.9411254969544
132.0,186.0,305.0,161.0,246.79393923934006
132.0,253.0,629.0,19.0,602.7127701597096
132.0,253.0,629.0,300.0,516.4680374315353
132.0,253.0,122.0,161.0,96.14213562373095
132.0,253.0,529.0,161.0,489.9360748630718
132.0,253.0,205.0,95.0,215.1837661840738
132.0,253.0,205.0,124.0,186.18376618407376
132.0,253.0,205.0,148.0,162.18376618407376
132.0,253.0,205.0,175.0,135.1837661840736
132.0,253.0,205.0,201.0,109.18376618407352
132.0,253.0,205.0,227.0,83.76955262170044
132.0,253.0,445.0,95.0,387.23253941935417
132.0,253.0,445.0,124.0,390.4579361637698
132.0,253.0,445.0,148.0,366.4335495461298
132.0,253.0,445.0,175.0,345.3086578651016
132.0,253.0,445.0,201.0,334.53910524340085
132.0,253.0,445.0,227.0,323.7695526217004
132.0,253.0,3.0,125.0,182.01933598375643
132.0,253.0,140.0,110.0,146.31370849898477
132.0,253.0,168.0,84.0,197.9705627484771
132.0,253.0,480.0,237.0,354.62741699796953
132.0,253.0,512.0,210.0,410.69848480983495
132.0,253.0,325.0,72.0,287.88939366884574
132.0,253.0,305.0,161.0,211.1076477383249
629.0,19.0,629.0,300.0,281.0
629.0,19.0,122.0,161.0,621.232539419354
629.0,19.0,529.0,161.0,183.42135623730982
629.0,19.0,205.0,95.0,455.4802307403554
629.0,19.0,205.0,124.0,467.4924240491755
629.0,19.0,205.0,148.0,477.43354954613005
629.0,19.0,205.0,175.0,499.38686835190447
629.0,19.0,205.0,201.0,525.0681092190368
629.0,19.0,205.0,227.0,521.1858582251288
629.0,19.0,445.0,95.0,215.48023074035544
629.0,19.0,445.0,124.0,248.86500705120613
629.0,19.0,445.0,148.0,286.11984104714566
629.0,19.0,445.0,175.0,316.4335495461306
629.0,19.0,445.0,201.0,342.4335495461306
629.0,19.0,445.0,227.0,333.0193359837575
629.0,19.0,3.0,125.0,669.9066376115486
629.0,19.0,140.0,110.0,539.580735803744
629.0,19.0,168.0,84.0,487.92388155425124
629.0,19.0,480.0,237.0,295.53405460951876
629.0,19.0,512.0,210.0,239.4629867976528
629.0,19.0,325.0,72.0,325.95331880577396
629.0,19.0,305.0,161.0,440.27416997969647
629.0,300.0,122.0,161.0,619.4041122946078
629.0,300.0,529.0,161.0,180.4213562373098
629.0,300.0,205.0,95.0,518.5290039756363
629.0,300.0,205.0,124.0,520.9259735953058
629.0,300.0,205.0,148.0,496.90158697766583
629.0,300.0,205.0,175.0,475.7766952966376
629.0,300.0,205.0,201.0,465.00714267493686
629.0,300.0,205.0,227.0,454.2375900532361
629.0,300.0,445.0,95.0,331.4335495461306
629.0,300.0,445.0,124.0,338.4335495461306
629.0,300.0,445.0,148.0,314.4335495461306
629.0,300.0,445.0,175.0,282.46298679765323
629.0,300.0,445.0,201.0,241.5512985522213
629.0,300.0,445.0,227.0,214.23759005323612
629.0,300.0,3.0,125.0,710.9137802864859
629.0,300.0,140.0,110.0,609.2569260369942
629.0,300.0,168.0,84.0,559.2569260369942
629.0,300.0,480.0,237.0,175.09545442950505
629.0,300.0,512.0,210.0,154.27922061357862
629.0,300.0,325.0,72.0,440.1391770309026
629.0,300.0,305.0,161.0,439.03152929257715
122.0,161.0,529.0,161.0,554.764501987818
122.0,161.0,205.0,95.0,150.01219330881992
122.0,161.0,205.0,124.0,179.01219330881997
122.0,161.0,205.0,148.0,203.01219330881997
122.0,161.0,205.0,175.0,200.01219330881997
122.0,161.0,205.0,201.0,174.01219330881997
122.0,161.0,205.0,227.0,148.5979797464468
122.0,161.0,445.0,95.0,390.01219330882
122.0,161.0,445.0,124.0,402.02438661763966
122.0,161.0,445.0,148.0,411.96551211459405
122.0,161.0,445.0,175.0,410.13708498984784
122.0,161.0,445.0,201.0,399.3675323681473
122.0,161.0,445.0,227.0,388.59797974644687
122.0,161.0,3.0,125.0,133.91168824543138
122.0,161.0,140.0,110.0,58.4558441227157
122.0,161.0,168.0,84.0,110.11269837220804
122.0,161.0,480.0,237.0,421.11269837220834
122.0,161.0,512.0,210.0,475.52691193458145
122.0,161.0,325.0,72.0,272.08326112068545
122.0,161.0,305.0,161.0,275.9360748630711
529.0,161.0,205.0,95.0,391.01219330882
529.0,161.0,205.0,124.0,403.02438661763966
529.0,161.0,205.0,148.0,412.96551211459405
529.0,161.0,205.0,175.0,411.13708498984784
529.0,161.0,205.0,201.0,400.3675323681473
529.0,161.0,205.0,227.0,389.59797974644687
529.0,161.0,445.0,95.0,151.01219330881995
529.0,161.0,445.0,124.0,179.42640687119308
529.0,161.0,445.0,148.0,203.42640687119308
529.0,161.0,445.0,175.0,200.42640687119308
529.0,161.0,445.0,201.0,174.42640687119308
529.0,161.0,445.0,227.0,149.59797974644684
529.0,161.0,3.0,125.0,605.4386001800128
529.0,161.0,140.0,110.0,475.11269837220834
529.0,161.0,168.0,84.0,425.11269837220834
529.0,161.0,480.0,237.0,112.11269837220804
529.0,161.0,512.0,210.0,56.04163056034261
529.0,161.0,325.0,72.0,273.08326112068545
529.0,161.0,305.0,161.0,374.39191898578736
205.0,95.0,205.0,124.0,29.0
205.0,95.0,205.0,148.0,53.0
205.0,95.0,205.0,175.0,80.0
205.0,95.0,205.0,201.0,106.0
205.0,95.0,205.0,227.0,132.0
205.0,95.0,445.0,95.0,240.0
205.0,95.0,445.0,124.0,252.01219330881972
205.0,95.0,445.0,148.0,261.95331880577396
205.0,95.0,445.0,175.0,283.9066376115484
205.0,95.0,445.0,201.0,309.58787847868075
205.0,95.0,445.0,227.0,304.0487732352803
205.0,95.0,3.0,125.0,221.8822509939086
205.0,95.0,140.0,110.0,91.55634918610401
205.0,95.0,168.0,84.0,41.55634918610403
205.0,95.0,480.0,237.0,343.19090885901124
205.0,95.0,512.0,210.0,397.60512242138435
205.0,95.0,325.0,72.0,129.52691193458116
205.0,95.0,305.0,161.0,127.33809511662413
205.0,124.0,205.0,148.0,24.0
205.0,124.0,205.0,175.0,51.0
205.0,124.0,205.0,201.0,77.0
205.0,124.0,205.0,227.0,103.0
205.0,124.0,445.0,95.0,252.01219330882006
205.0,124.0,445.0,124.0,261.5391052434012
205.0,124.0,445.0,148.0,271.4802307403554
205.0,124.0,445.0,175.0,282.66399692442906
205.0,124.0,445.0,201.0,290.9482681718918
205.0,124.0,445.0,227.0,282.6639969244299
205.0,124.0,3.0,125.0,250.8822509939086
205.0,124.0,140.0,110.0,120.55634918610401
205.0,124.0,168.0,84.0,70.55634918610403
205.0,124.0,480.0,237.0,321.80613254816086
205.0,124.0,512.0,210.0,376.22034611053397
205.0,124.0,325.0,72.0,141.53910524340088
205.0,124.0,305.0,161.0,115.32590180780446
205.0,148.0,205.0,175.0,27.0
205.0,148.0,205.0,201.0,53.0
205.0,148.0,205.0,227.0,79.0
205.0,148.0,445.0,95.0,261.95331880577464
205.0,148.0,445.0,124.0,271.48023074035575
205.0,148.0,445.0,148.0,281.42135623730996
205.0,148.0,445.0,175.0,291.7766952966376
205.0,148.0,445.0,201.0,281.00714267493726
205.0,148.0,445.0,227.0,272.7228714274754
205.0,148.0,3.0,125.0,274.8822509939086
205.0,148.0,140.0,110.0,144.55634918610411
205.0,148.0,168.0,84.0,94.55634918610403
205.0,148.0,480.0,237.0,311.8650070512063
205.0,148.0,512.0,210.0,366.2792206135794
205.0,148.0,325.0,72.0,151.4802307403553
205.0,148.0,305.0,161.0,105.38477631085024
205.0,175.0,205.0,201.0,26.0
205.0,175.0,205.0,227.0,52.0
205.0,175.0,445.0,95.0,273.1370849898485
205.0,175.0,445.0,124.0,282.6639969244296
205.0,175.0,445.0,148.0,291.7766952966374
205.0,175.0,445.0,175.0,280.59292911256375
205.0,175.0,445.0,201.0,269.8233764908634
205.0,175.0,445.0,227.0,261.53910524340154
205.0,175.0,3.0,125.0,301.8822509939086
205.0,175.0,140.0,110.0,171.55634918610411
205.0,175.0,168.0,84.0,121.55634918610403
205.0,175.0,480.0,237.0,300.68124086713243
205.0,175.0,512.0,210.0,355.09545442950554
205.0,175.0,325.0,72.0,162.6639969244289
205.0,175.0,305.0,161.0,105.79898987322333
205.0,201.0,205.0,227.0,26.0
205.0,201.0,445.0,95.0,283.90663761154923
205.0,201.0,445.0,124.0,293.4335495461304
205.0,201.0,445.0,148.0,281.00714267493663
205.0,201.0,445.0,175.0,269.823376490863
205.0,201.0,445.0,201.0,259.0538238691626
205.0,201.0,445.0,227.0,250.76955262170074
205.0,201.0,3.0,125.0,276.2914139223987
205.0,201.0,140.0,110.0,197.55634918610411
205.0,201.0,168.0,84.0,147.55634918610403
205.0,201.0,480.0,237.0,289.91168824543166
205.0,201.0,512.0,210.0,344.32590180780477
205.0,201.0,325.0,72.0,178.70562748477164
205.0,201.0,305.0,161.0,116.56854249492373
205.0,227.0,445.0,95.0,304.0487732352803
205.0,227.0,445.0,124.0,306.688383542069
205.0,227.0,445.0,148.0,282.66399692442906
205.0,227.0,445.0,175.0,261.53910524340085
205.0,227.0,445.0,201.0,250.76955262170043
205.0,227.0,445.0,227.0,240.0
205.0,227.0,3.0,125.0,250.8772003600256
205.0,227.0,140.0,110.0,192.14213562373104
205.0,227.0,168.0,84.0,173.55634918610403
205.0,227.0,480.0,237.0,279.14213562373095
205.0,227.0,512.0,210.0,333.55634918610406
205.0,227.0,325.0,72.0,204.7056274847719
205.0,227.0,305.0,161.0,127.33809511662413
445.0,95.0,445.0,124.0,29.0
445.0,95.0,445.0,148.0,53.0
445.0,95.0,445.0,175.0,80.0
445.0,95.0,445.0,201.0,106.0
445.0,95.0,445.0,227.0,132.0
445.0,95.0,3.0,125.0,461.8822509939086
445.0,95.0,140.0,110.0,331.556349186104
445.0,95.0,168.0,84.0,281.55634918610406
445.0,95.0,480.0,237.0,169.9705627484771
445.0,95.0,512.0,210.0,192.97056274847722
445.0,95.0,325.0,72.0,129.52691193458116
445.0,95.0,305.0,161.0,224.79393923934035
445.0,124.0,445.0,148.0,24.0
445.0,124.0,445.0,175.0,51.0
445.0,124.0,445.0,201.0,77.0
445.0,124.0,445.0,227.0,103.0
445.0,124.0,3.0,125.0,473.8944443027287
445.0,124.0,140.0,110.0,343.56854249492403
445.0,124.0,168.0,84.0,293.5685424949241
445.0,124.0,480.0,237.0,140.9705627484771
445.0,124.0,512.0,210.0,195.38477631085033
445.0,124.0,325.0,72.0,141.53910524340088
445.0,124.0,305.0,161.0,212.78174593052026
445.0,148.0,445.0,175.0,27.0
445.0,148.0,445.0,201.0,53.0
445.0,148.0,445.0,227.0,79.0
445.0,148.0,3.0,125.0,483.83556979968324
445.0,148.0,140.0,110.0,353.5096679918786
445.0,148.0,168.0,84.0,303.50966799187864
445.0,148.0,480.0,237.0,116.97056274847712
445.0,148.0,512.0,210.0,171.38477631085033
445.0,148.0,325.0,72.0,151.4802307403553
445.0,148.0,305.0,161.0,216.0954544295051
445.0,175.0,445.0,201.0,26.0
445.0,175.0,445.0,227.0,52.0
445.0,175.0,3.0,125.0,495.0193359837571
445.0,175.0,140.0,110.0,364.69343417595246
445.0,175.0,168.0,84.0,314.6934341759525
445.0,175.0,480.0,237.0,89.97056274847712
445.0,175.0,512.0,210.0,144.38477631085033
445.0,175.0,325.0,72.0,162.6639969244289
445.0,175.0,305.0,161.0,215.681240867132
445.0,201.0,445.0,227.0,26.0
445.0,201.0,3.0,125.0,504.9604614807112
445.0,201.0,140.0,110.0,375.46298679765323
445.0,201.0,168.0,84.0,325.4629867976533
445.0,201.0,480.0,237.0,63.97056274847712
445.0,201.0,512.0,210.0,118.38477631085021
445.0,201.0,325.0,72.0,178.70562748477164
445.0,201.0,305.0,161.0,214.02438661763958
445.0,227.0,3.0,125.0,496.6761902332491
445.0,227.0,140.0,110.0,396.1909088590112
445.0,227.0,168.0,84.0,346.19090885901124
445.0,227.0,480.0,237.0,39.142135623730944
445.0,227.0,512.0,210.0,93.55634918610403
445.0,227.0,325.0,72.0,204.7056274847719
445.0,227.0,305.0,161.0,224.79393923934035
3.0,125.0,140.0,110.0,143.21320343559643
3.0,125.0,168.0,84.0,181.9827560572968
3.0,125.0,480.0,237.0,523.3919189857879
3.0,125.0,512.0,210.0,577.806132548161
3.0,125.0,325.0,72.0,343.9533188057745
3.0,125.0,305.0,161.0,349.2203461105332
140.0,110.0,168.0,84.0,51.65685424949238
140.0,110.0,480.0,237.0,434.7472580451154
140.0,110.0,512.0,210.0,489.1614716074885
140.0,110.0,325.0,72.0,213.62741699796953
140.0,110.0,305.0,161.0,218.8944443027283
168.0,84.0,480.0,237.0,384.7472580451154
168.0,84.0,512.0,210.0,439.1614716074885
168.0,84.0,325.0,72.0,161.97056274847716
168.0,84.0,305.0,161.0,168.8944443027283
480.0,237.0,512.0,210.0,56.071067811865476
480.0,237.0,325.0,72.0,242.67619023324914
480.0,237.0,305.0,161.0,263.93607486307144
512.0,210.0,325.0,72.0,297.09040379562225
512.0,210.0,305.0,161.0,318.35028842544455
325.0,72.0,305.0,161.0,97.28427124746189
